노선번호,노선,정류장순서,정류장,정류장 번호,정류장명,경도,위도,이전정류장과_노선거리_m,구간이동시간_초,누적노선거리_m,누적예상시간_초
100,250010000,29,250026588,2000,중앙하이츠2차,127.73563,37.85698,641.7,88.9,13697.9,1896.6
100,250010000,30,250001288,1097,무릉공원,127.73933,37.85609,396.0,54.8,14093.9,1951.5
100,250010000,31,250002143,2120,석사동행복센터,127.74278,37.85914,460.1,63.7,14554.0,2015.2
100,250010000,32,250002134,2111,남부지구대,127.74541,37.86152,356.1,49.3,14910.2,2064.5
100,250010000,33,265000816,2321,우석로입구,127.74896,37.86235,362.6,50.2,15272.8,2114.7
100,250010000,34,250001366,1365,춘천박물관,127.75132,37.8636,254.0,35.2,15526.8,2149.9
100,250010000,35,250001364,1363,박물관후문,127.75282,37.86461,182.5,25.3,15709.3,2175.1
100,250010000,36,250001237,1046,호반체육관,127.75526,37.86538,238.3,33.0,15947.6,2208.1
100,250010000,37,250001644,1964,그랜드A,127.75627,37.86681,215.9,29.9,16163.5,2238.0
100,250010000,38,250002144,2121,석사대우A,127.75628,37.86906,250.2,34.6,16413.7,2272.7
100,250010000,39,250001418,1415,동아/청구A,127.75337,37.87015,397.1,55.0,16810.8,2327.6
100,250010000,40,265000804,2282,강원대국제생활관,127.75189,37.86993,140.3,19.4,16951.1,2347.1
100,250010000,41,250026535,2270,강원사대부고,127.74738,37.87188,487.2,67.5,17438.3,2414.5
100,250010000,42,250001748,1481,강원대후문,127.7443,37.87292,312.0,43.2,17750.3,2457.7
100,250010000,43,250001749,1482,강원대학병원,127.74424,37.8756,468.4,64.9,18218.7,2522.6
100,250010000,44,250002237,2214,푸른언덕공원,127.7463,37.87627,195.3,27.0,18414.1,2549.6
100,250010000,45,250001205,1014,후평중학교,127.74843,37.87723,215.3,29.8,18629.4,2579.5
100,250010000,46,250001785,1516,신한은행후평동지점,127.75049,37.87928,363.6,50.3,18993.0,2629.8
100,250010000,47,250001292,1101,포스코더샵A,127.74948,37.88067,181.9,25.2,19174.8,2655.0
100,250010000,48,250001278,1087,한국전력공사입구,127.74899,37.88349,366.4,50.7,19541.3,2705.7
100,250010000,49,250001506,1827,동광오거리,127.74958,37.8847,144.2,20.0,19685.4,2725.7
100,250010000,50,250001242,1051,춘천도매물류마트,127.751,37.88763,353.1,48.9,20038.6,2774.6
100,250010000,51,250001491,1812,문화주택,127.75179,37.88929,197.2,27.3,20235.8,2801.9
100,250010000,52,250026617,2344,공단입구,127.74988,37.89102,464.0,64.2,20699.8,2866.1
100,250010000,53,250001378,1377,기계공고,127.74911,37.89186,181.9,25.2,20881.7,2891.3
100,250010000,54,250001212,1021,후평동종점,127.74889,37.89333,164.6,22.8,21046.3,2914.1
100-1,250010001,1,250001211,1020,후평동종점,127.74865,37.89326,0.0,0.0,0.0,0.0
100-1,250010001,2,250026618,2345,공단입구,127.74999,37.89084,348.6,48.3,348.6,48.3
100-1,250010001,3,250001562,1882,동광주유소,127.75181,37.88988,394.6,54.6,743.2,102.9
100-1,250010001,4,250026602,2334,동광길입구,127.75105,37.88831,186.9,25.9,930.1,128.8
100-1,250010001,5,250001505,1826,동광오거리,127.74955,37.88523,369.5,51.2,1299.6,179.9
100-1,250010001,6,250001277,1086,한국전력공사입구,127.74871,37.88346,210.1,29.1,1509.7,209.0
100-1,250010001,7,250001295,1104,포스코더샵A,127.7486,37.8815,232.0,32.1,1741.7,241.2
100-1,250010001,8,250001786,1517,충인교회,127.75001,37.87954,258.2,35.8,1999.9,276.9
100-1,250010001,9,250001853,1751,일성트루엘A,127.74822,37.87735,418.6,58.0,2418.4,334.9
100-1,250010001,10,250002238,2215,푸른언덕공원,127.74556,37.87622,265.8,36.8,2684.3,371.7
100-1,250010001,11,250001750,1483,강원대학병원,127.74295,37.87474,292.7,40.5,2977.0,412.2
100-1,250010001,12,250001747,1480,강원대후문,127.74421,37.87274,325.2,45.0,3302.2,457.2
100-1,250010001,13,250026536,2271,강원사대부고,127.74715,37.87173,300.1,41.6,3602.3,498.8
100-1,250010001,14,250001417,1414,청구/동아A,127.75355,37.86994,656.0,90.8,4258.3,589.6
100-1,250010001,15,250002141,2118,석사부영A,127.75602,37.86912,375.9,52.0,4634.3,641.7
100-1,250010001,16,250001964,1610,그랜드A,127.756,37.86691,245.7,34.0,4880.0,675.7
100-1,250010001,17,250001238,1047,우석중학교,127.75514,37.86555,234.2,32.4,5114.2,708.1
100-1,250010001,18,250001365,1364,박물관입구,127.75268,37.86476,241.0,33.4,5355.3,741.5
100-1,250010001,19,250001367,1366,박물관앞,127.75098,37.86357,202.0,28.0,5557.3,769.5
100-1,250010001,20,265000815,2322,우석로입구,127.74863,37.86245,248.2,34.4,5805.5,803.8
100-1,250010001,21,250002135,2112,남부지구대,127.74509,37.86152,349.6,48.4,6155.1,852.2
100-1,250010001,22,250002142,2119,석사동행복센터,127.74245,37.8592,355.6,49.2,6510.7,901.5
100-1,250010001,23,250001287,1096,무릉공원,127.73892,37.85607,472.8,65.5,6983.6,967.0
100-1,250010001,24,250026587,2001,퇴계주공2차,127.73464,37.85789,520.7,72.1,7504.3,1039.1
100-1,250010001,25,250001171,1339,퇴계우성A,127.73091,37.85994,431.9,59.8,7936.2,1098.9
100-1,250010001,26,250026537,2272,케이티앤지,127.72745,37.86183,381.0,52.8,8317.2,1151.6
100-1,250010001,27,250026559,2295,남춘천역,127.72339,37.86406,449.7,62.3,8766.9,1213.9
100-1,250010001,28,250001759,1492,춘천우체국,127.72012,37.86586,359.3,49.7,9126.2,1263.6
100-1,250010001,29,250001984,1629,풍물시장,127.71741,37.86737,309.9,42.9,9436.1,1306.5
100-1,250010001,30,250001988,1633,온의금호1차,127.7162,37.86888,203.2,28.1,9639.3,1334.7
100-1,250010001,31,265000676,1058,롯데마트춘천점,127.71831,37.86916,294.8,40.8,9934.1,1375.5
100-1,250010001,32,250027093,2606,방송통신대앞,127.72081,37.87193,503.6,69.7,10437.7,1445.2
100-1,250010001,33,250001351,1158,춘천중학교정문,127.71805,37.874,401.8,55.6,10839.5,1500.9
100-1,250010001,34,250001684,2003,공지사거리,127.71469,37.8743,306.7,42.5,11146.2,1543.3
100-1,250010001,35,250026669,2396,서부지구대,127.71295,37.87459,230.4,31.9,11376.5,1575.2
100-1,250010001,36,250026632,2359,부강연립앞,127.71221,37.87853,477.6,66.1,11854.1,1641.3
100-1,250010001,37,250001408,1405,청와A,127.71368,37.8812,323.8,44.8,12177.9,1686.2
100-1,250010001,38,250001882,1529,춘천역육교앞,127.71584,37.88496,472.2,65.4,12650.1,1751.6
100-1,250010001,39,250026647,2374,평화공원,127.71815,37.88904,522.2,72.3,13172.3,1823.9
100-1,250010001,40,250026551,2287,소양강처녀상,127.72509,37.89323,816.7,113.1,13989.0,1936.9
100-1,250010001,41,250002120,2097,소양2교,127.72863,37.8996,848.4,117.5,14837.5,2054.4
100-1,250010001,42,250001532,1852,두미르A,127.72832,37.90206,303.1,42.0,15140.6,2096.4
100-1,250010001,43,250002109,2086,소양중학교,127.72475,37.90604,544.2,75.4,15684.8,2171.7
100-1,250010001,44,250026539,2274,농산물도매시장,127.72828,37.90681,389.2,53.9,16074.0,2225.6
100-1,250010001,45,250027007,2732,우두택지,127.73329,37.90684,451.3,62.5,16525.3,2288.1
100-1,250010001,46,250026541,2276,우두사거리,127.73859,37.90687,465.2,64.4,16990.4,2352.5
100-1,250010001,47,250026811,2538,우두사거리,127.74021,37.90687,151.2,20.9,17141.7,2373.5
100-1,250010001,48,250026913,2638,소양교차로,127.75243,37.90646,1192.7,165.1,18334.3,2538.6
100-1,250010001,49,250026915,2640,장학17리입구,127.75269,37.90479,187.0,25.9,18521.4,2564.5
100-1,250010001,50,250026779,2506,장학해온채A,127.75391,37.89731,888.6,123.0,19410.0,2687.5
100-1,250010001,51,250026778,2505,장학교차로,127.75555,37.89383,443.1,61.4,19853.1,2748.9
100-1,250010001,52,250001754,1487,강동농협장학지점,127.75321,37.89175,435.2,60.3,20288.3,2809.1
100-1,250010001,53,250026617,2344,공단입구,127.74988,37.89102,324.4,44.9,20612.7,2854.1
100-1,250010001,54,250001378,1377,기계공고,127.74911,37.89186,181.9,25.2,20794.6,2879.3
100-1,250010001,55,250001212,1021,후평동종점,127.74889,37.89333,164.6,22.8,20959.3,2902.1
101,250010100,1,250001211,1020,후평동종점,127.74865,37.89326,0.0,0.0,0.0,0.0
101,250010100,2,250001377,1376,춘천기계공고,127.74898,37.89114,237.5,32.9,237.5,32.9
101,250010100,3,250001873,1771,정부합동청사,127.74931,37.88887,260.4,36.1,497.9,68.9
101,250010100,4,250026642,2369,강원도시가스,127.74817,37.88608,502.6,69.6,1000.5,138.5
101,250010100,5,250001686,2005,농협후석로지점,127.7458,37.88628,245.0,33.9,1245.5,172.5
101,250010100,6,250002230,2207,봉의A,127.74418,37.88773,215.0,29.8,1460.5,202.2
101,250010100,7,250001541,1861,소방서,127.74245,37.88925,227.2,31.5,1687.7,233.7
101,250010100,8,250026644,2371,소양1교,127.73183,37.89382,1099.8,152.3,2787.6,386.0
101,250010100,9,250026550,2286,소양강처녀상,127.72589,37.89369,530.9,73.5,3318.4,459.5
101,250010100,10,265000834,2441,참전유공자기념탑,127.71943,37.89094,680.1,94.2,3998.6,553.7
101,250010100,11,250026646,2373,평화공원,127.71778,37.8891,250.7,34.7,4249.3,588.4
101,250010100,12,265000701,1961,춘천역육교앞,127.71534,37.88479,556.1,77.0,4805.3,665.3
101,250010100,13,250001643,1963,청와A,127.71342,37.88145,424.5,58.8,5229.9,724.1
101,250010100,14,250026649,2376,부강연립,127.71178,37.87847,361.2,50.0,5591.1,774.2
101,250010100,15,250001683,2002,공지천사거리,127.71475,37.8741,708.2,98.1,6299.3,872.2
101,250010100,16,250001350,1157,엘타워/미소지움,127.71702,37.87405,223.8,31.0,6523.2,903.2
101,250010100,17,250001986,1631,미소지움/방송대,127.72015,37.87331,286.8,39.7,6809.9,942.9
101,250010100,18,265000677,1050,온의롯데캐슬,127.71853,37.8693,694.9,96.2,7504.9,1039.1
101,250010100,19,250001989,1634,온의금호1차,127.71586,37.86871,329.5,45.6,7834.3,1084.7
101,250010100,20,250001985,1630,럭키A,127.71825,37.86652,327.2,45.3,8161.6,1130.1
101,250010100,21,250026549,2285,남춘천역,127.7231,37.86385,545.2,75.5,8706.7,1205.5
101,250010100,22,250026582,2318,케이티앤지,127.72742,37.86148,475.8,65.9,9182.6,1271.4
101,250010100,23,250001325,1132,퇴계우성A,127.7301,37.86001,297.7,41.2,9480.3,1312.7
101,250010100,24,250026588,2000,중앙하이츠2차,127.73563,37.85698,641.7,88.9,10122.0,1401.5
101,250010100,25,250001288,1097,무릉공원,127.73933,37.85609,396.1,54.8,10518.0,1456.3
101,250010100,26,250002143,2120,석사동행복센터,127.74278,37.85914,460.2,63.7,10978.2,1520.1
101,250010100,27,250002134,2111,남부지구대,127.74541,37.86152,356.1,49.3,11334.3,1569.4
101,250010100,28,265000816,2321,우석로입구,127.74896,37.86235,362.6,50.2,11696.9,1619.6
101,250010100,29,250001366,1365,춘천박물관,127.75132,37.8636,254.1,35.2,11951.0,1654.8
101,250010100,30,250001364,1363,박물관후문,127.75282,37.86461,182.5,25.3,12133.5,1680.0
101,250010100,31,250001237,1046,호반체육관,127.75526,37.86538,238.3,33.0,12371.8,1713.0
101,250010100,32,250001644,1964,그랜드A,127.75627,37.86681,215.9,29.9,12587.7,1742.9
101,250010100,33,250002144,2121,석사대우A,127.75628,37.86906,250.2,34.6,12837.9,1777.6
101,250010100,34,250001418,1415,동아/청구A,127.75337,37.87015,397.1,55.0,13235.0,1832.5
101,250010100,35,265000804,2282,강원대국제생활관,127.75189,37.86993,140.3,19.4,13375.4,1852.0
101,250010100,36,250026535,2270,강원사대부고,127.74738,37.87188,487.2,67.5,13862.6,1919.4
101,250010100,37,250001748,1481,강원대후문,127.7443,37.87292,312.1,43.2,14174.6,1962.6
101,250010100,38,250001749,1482,강원대학병원,127.74424,37.8756,468.5,64.9,14643.1,2027.5
101,250010100,39,250002237,2214,푸른언덕공원,127.7463,37.87627,195.4,27.1,14838.4,2054.5
101,250010100,40,250001205,1014,후평중학교,127.74843,37.87723,215.3,29.8,15053.8,2084.4
101,250010100,41,250001785,1516,신한은행후평동지점,127.75049,37.87928,363.6,50.3,15417.4,2134.7
101,250010100,42,250001292,1101,포스코더샵A,127.74948,37.88067,181.9,25.2,15599.2,2159.9
101,250010100,43,250001278,1087,한국전력공사입구,127.74899,37.88349,366.4,50.7,15965.7,2210.6
101,250010100,44,250001506,1827,동광오거리,127.74958,37.8847,144.2,20.0,16109.9,2230.6
101,250010100,45,250001242,1051,춘천도매물류마트,127.751,37.88763,353.1,48.9,16463.0,2279.5
101,250010100,46,250001491,1812,문화주택,127.75179,37.88929,197.2,27.3,16660.2,2306.8
101,250010100,47,250026617,2344,공단입구,127.74988,37.89102,464.0,64.2,17124.2,2371.0
101,250010100,48,250001378,1377,기계공고,127.74911,37.89186,181.9,25.2,17306.1,2396.2
101,250010100,49,250001212,1021,후평동종점,127.74889,37.89333,164.6,22.8,17470.7,2419.0
101-1,250010101,1,250001211,1020,후평동종점,127.74865,37.89326,0.0,0.0,0.0,0.0
101-1,250010101,2,250026618,2345,공단입구,127.74999,37.89084,348.6,48.3,348.6,48.3
101-1,250010101,3,250001562,1882,동광주유소,127.75181,37.88988,394.7,54.7,743.2,102.9
101-1,250010101,4,250026602,2334,동광길입구,127.75105,37.88831,186.9,25.9,930.1,128.8
101-1,250010101,5,250001505,1826,동광오거리,127.74955,37.88523,369.5,51.2,1299.6,179.9
101-1,250010101,6,250001277,1086,한국전력공사입구,127.74871,37.88346,210.2,29.1,1509.8,209.0
101-1,250010101,7,250001295,1104,포스코더샵A,127.7486,37.8815,232.0,32.1,1741.7,241.2
101-1,250010101,8,250001786,1517,충인교회,127.75001,37.87954,258.2,35.8,1999.9,276.9
101-1,250010101,9,250001853,1751,일성트루엘A,127.74822,37.87735,418.6,58.0,2418.5,334.9
101-1,250010101,10,250002238,2215,푸른언덕공원,127.74556,37.87622,265.9,36.8,2684.4,371.7
101-1,250010101,11,250001750,1483,강원대학병원,127.74295,37.87474,292.7,40.5,2977.1,412.2
101-1,250010101,12,250001747,1480,강원대후문,127.74421,37.87274,325.2,45.0,3302.3,457.2
101-1,250010101,13,250026536,2271,강원사대부고,127.74715,37.87173,300.1,41.6,3602.5,498.8
101-1,250010101,14,250001417,1414,청구/동아A,127.75355,37.86994,656.1,90.8,4258.5,589.6
101-1,250010101,15,250002141,2118,석사부영A,127.75602,37.86912,375.9,52.0,4634.5,641.7
101-1,250010101,16,250001964,1610,그랜드A,127.756,37.86691,245.7,34.0,4880.2,675.7
101-1,250010101,17,250001238,1047,우석중학교,127.75514,37.86555,234.2,32.4,5114.5,708.2
101-1,250010101,18,250001365,1364,박물관입구,127.75268,37.86476,241.0,33.4,5355.5,741.5
101-1,250010101,19,250001367,1366,박물관앞,127.75098,37.86357,202.0,28.0,5557.6,769.5
101-1,250010101,20,265000815,2322,우석로입구,127.74863,37.86245,248.2,34.4,5805.8,803.9
101-1,250010101,21,250002135,2112,남부지구대,127.74509,37.86152,349.7,48.4,6155.4,852.3
101-1,250010101,22,250002142,2119,석사동행복센터,127.74245,37.8592,355.7,49.3,6511.1,901.5
101-1,250010101,23,250001287,1096,무릉공원,127.73892,37.85607,472.9,65.5,6983.9,967.0
101-1,250010101,24,250026587,2001,퇴계주공2차,127.73464,37.85789,520.7,72.1,7504.7,1039.1
101-1,250010101,25,250001171,1339,퇴계우성A,127.73091,37.85994,431.9,59.8,7936.6,1098.9
101-1,250010101,26,250026537,2272,케이티앤지,127.72745,37.86183,381.0,52.8,8317.6,1151.7
101-1,250010101,27,250026559,2295,남춘천역,127.72339,37.86406,449.8,62.3,8767.4,1213.9
101-1,250010101,28,250001759,1492,춘천우체국,127.72012,37.86586,359.4,49.8,9126.7,1263.7
101-1,250010101,29,250001984,1629,풍물시장,127.71741,37.86737,309.9,42.9,9436.7,1306.6
101-1,250010101,30,250001988,1633,온의금호1차,127.7162,37.86888,203.2,28.1,9639.8,1334.7
101-1,250010101,31,265000676,1058,롯데마트춘천점,127.71831,37.86916,294.8,40.8,9934.6,1375.6
101-1,250010101,32,250027093,2606,방송통신대앞,127.72081,37.87193,503.6,69.7,10438.2,1445.3
101-1,250010101,33,250001351,1158,춘천중학교정문,127.71805,37.874,401.8,55.6,10840.1,1500.9
101-1,250010101,34,250001684,2003,공지사거리,127.71469,37.8743,306.7,42.5,11146.8,1543.4
101-1,250010101,35,250026669,2396,서부지구대,127.71295,37.87459,230.4,31.9,11377.2,1575.3
101-1,250010101,36,250026632,2359,부강연립앞,127.71221,37.87853,477.6,66.1,11854.8,1641.4
101-1,250010101,37,250001408,1405,청와A,127.71368,37.8812,323.8,44.8,12178.5,1686.3
101-1,250010101,38,250001882,1529,춘천역육교앞,127.71584,37.88496,472.2,65.4,12650.8,1751.6
101-1,250010101,39,250026647,2374,평화공원,127.71815,37.88904,522.2,72.3,13173.0,1824.0
101-1,250010101,40,250026551,2287,소양강처녀상,127.72509,37.89323,816.8,113.1,13989.8,1937.0
101-1,250010101,41,250026645,2372,소양1교,127.7298,37.89382,429.4,59.5,14419.2,1996.5
101-1,250010101,42,250001540,1860,동산A,127.74217,37.88919,1262.6,174.8,15681.8,2171.3
101-1,250010101,43,250002229,2206,봉의A,127.74494,37.88674,365.2,50.6,16047.1,2221.9
101-1,250010101,44,250026643,2370,강원도시가스,127.74792,37.88586,307.7,42.6,16354.8,2264.5
101-1,250010101,45,250001874,1772,정부합동청사,127.74964,37.88843,459.4,63.6,16814.2,2328.1
101-1,250010101,46,250001378,1377,기계공고,127.74911,37.89186,387.1,53.6,17201.3,2381.7
101-1,250010101,47,250001212,1021,후평동종점,127.74889,37.89333,164.6,22.8,17365.9,2404.5
11,250001100,1,250001211,1020,후평동종점,127.74865,37.89326,0.0,0.0,0.0,0.0
11,250001100,2,250001377,1376,춘천기계공고,127.74898,37.89114,237.5,32.9,237.5,32.9
11,250001100,3,250001873,1771,정부합동청사,127.74931,37.88887,260.4,36.1,497.9,68.9
11,250001100,4,250001505,1826,동광오거리,127.74955,37.88523,447.1,61.9,945.0,130.8
11,250001100,5,250001277,1086,한국전력공사입구,127.74871,37.88346,210.1,29.1,1155.2,160.0
11,250001100,6,250001293,1102,포스코후문,127.74675,37.88169,287.3,39.8,1442.5,199.7
11,250001100,7,250001336,1143,크로바A,127.74411,37.88048,267.9,37.1,1710.3,236.8
11,250001100,8,250002227,2204,봉의중학교,127.74152,37.8793,262.4,36.3,1972.7,273.1
11,250001100,9,250001658,1977,교동초교입구,127.73815,37.87778,346.2,47.9,2318.9,321.1
11,250001100,10,250001781,1512,팔호광장,127.73501,37.87524,412.0,57.0,2730.9,378.1
11,250001100,11,250001489,1810,동부새마을금고,127.73407,37.87351,215.8,29.9,2946.7,408.0
11,250001100,12,250002174,2151,새마을고개,127.73266,37.87149,259.8,36.0,3206.5,444.0
11,250001100,13,250026553,2289,효자교,127.7289,37.86812,503.1,69.7,3709.5,513.6
11,250001100,14,250026554,2290,퇴계일성A,127.72679,37.8662,282.5,39.1,3992.0,552.7
11,250001100,15,250026559,2295,남춘천역,127.72339,37.86406,511.1,70.8,4503.1,623.5
11,250001100,16,250001759,1492,춘천우체국,127.72012,37.86586,359.2,49.7,4862.3,673.2
11,250001100,17,250001984,1629,풍물시장,127.71741,37.86737,309.8,42.9,5172.1,716.1
11,250001100,18,250001988,1633,온의금호1차,127.7162,37.86888,203.1,28.1,5375.3,744.3
11,250001100,19,250001683,2002,공지천사거리,127.71475,37.8741,758.7,105.1,6133.9,849.3
11,250001100,20,250001352,1159,춘천중학교,127.71718,37.87484,233.3,32.3,6367.3,881.6
11,250001100,21,250001348,1155,춘천초등학교,127.72098,37.87602,369.4,51.1,6736.6,932.8
11,250001100,22,250001847,1745,중앙로입구,127.72415,37.87736,322.3,44.6,7058.9,977.4
11,250001100,23,250001849,1747,중앙시장,127.72549,37.87841,172.5,23.9,7231.4,1001.3
11,250001100,24,250001885,1532,인성병원,127.72663,37.8811,434.4,60.1,7665.9,1061.4
11,250001100,25,265000722,1193,KT,127.72382,37.88231,280.9,38.9,7946.7,1100.3
11,250001100,26,250026781,2508,꿈자람어린이공원,127.72047,37.88369,334.2,46.3,8280.9,1146.6
11,250001100,27,250026552,2288,춘천역,127.71817,37.88523,342.2,47.4,8623.1,1194.0
